starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 06 21:58:15 2015	1438887495	25	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	25	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	22	4	26	0
Thu Aug 06 21:58:18 2015	1438887498	23	2	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:13 2015	1438887493	25	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	25	0	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	25	1	26	0
Thu Aug 06 21:58:20 2015	1438887500	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	25	1	26	0
Thu Aug 06 21:58:15 2015	1438887495	25	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	22	4	26	0
Thu Aug 06 21:58:19 2015	1438887499	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	25	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	25	1	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	25	0	26	0
Thu Aug 06 21:58:12 2015	1438887492	23	2	26	0
Thu Aug 06 21:58:09 2015	1438887489	25	1	26	0
Thu Aug 06 21:58:20 2015	1438887500	25	1	26	0
Thu Aug 06 21:58:22 2015	1438887502	25	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	26	0
Thu Aug 06 21:58:12 2015	1438887492	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	25	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	25	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	25	1	26	0
Thu Aug 06 21:58:13 2015	1438887493	25	1	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:08 2015	1438887488	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	25	0	26	0
Thu Aug 06 21:58:13 2015	1438887493	26	0	26	0
Thu Aug 06 21:58:10 2015	1438887490	26	0	26	0
Thu Aug 06 21:58:10 2015	1438887490	25	0	26	0
Thu Aug 06 21:58:06 2015	1438887486	25	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	24	2	26	0
Thu Aug 06 21:58:08 2015	1438887488	25	1	26	0
Thu Aug 06 21:58:08 2015	1438887488	23	3	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:11 2015	1438887491	25	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	24	2	26	0
Thu Aug 06 21:58:10 2015	1438887490	25	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	25	0	26	0
Thu Aug 06 21:58:13 2015	1438887493	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	26	0	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:05 2015	1438887485	25	1	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:10 2015	1438887490	25	1	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:18 2015	1438887498	24	2	26	0
Thu Aug 06 21:58:15 2015	1438887495	25	1	26	0
Thu Aug 06 21:58:10 2015	1438887490	24	2	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	25	0	26	0
Thu Aug 06 21:58:05 2015	1438887485	26	0	26	0
Thu Aug 06 21:58:18 2015	1438887498	25	1	26	0
Thu Aug 06 21:58:13 2015	1438887493	25	1	26	0
Thu Aug 06 21:58:08 2015	1438887488	12	13	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:05 2015	1438887485	25	1	26	0
Thu Aug 06 21:58:19 2015	1438887499	25	0	26	0
Thu Aug 06 21:58:08 2015	1438887488	20	6	26	0
Thu Aug 06 21:58:05 2015	1438887485	26	0	26	0
Thu Aug 06 21:58:10 2015	1438887490	26	0	26	0
Thu Aug 06 21:58:05 2015	1438887485	24	2	26	0
Thu Aug 06 21:58:17 2015	1438887497	25	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:19 2015	1438887499	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:19 2015	1438887499	23	3	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	25	1	26	0
Thu Aug 06 21:58:10 2015	1438887490	25	1	26	0
Thu Aug 06 21:58:13 2015	1438887493	26	0	26	0
Thu Aug 06 21:58:21 2015	1438887501	25	1	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	25	1	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:10 2015	1438887490	25	0	26	0
Thu Aug 06 21:58:08 2015	1438887488	22	4	26	0
Thu Aug 06 21:58:13 2015	1438887493	26	0	26	0
Thu Aug 06 21:58:10 2015	1438887490	25	1	26	0
Thu Aug 06 21:58:04 2015	1438887484	26	0	26	0
Thu Aug 06 21:58:12 2015	1438887492	25	1	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	24	2	26	0
Thu Aug 06 21:58:16 2015	1438887496	24	2	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:13 2015	1438887493	24	2	26	0
Thu Aug 06 21:58:04 2015	1438887484	26	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	24	2	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	25	1	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	25	1	26	0
Thu Aug 06 21:58:18 2015	1438887498	23	3	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:21 2015	1438887501	25	1	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:13 2015	1438887493	24	2	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	26	0	26	0
Thu Aug 06 21:58:08 2015	1438887488	24	2	26	0
Thu Aug 06 21:58:22 2015	1438887502	23	4	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:11 2015	1438887491	26	0	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	26	0
Thu Aug 06 21:58:13 2015	1438887493	22	4	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	26	0
Thu Aug 06 21:58:12 2015	1438887492	25	1	26	0
Thu Aug 06 21:58:13 2015	1438887493	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	26	1	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:18 2015	1438887498	26	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:12 2015	1438887492	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	24	2	26	0
Thu Aug 06 21:58:04 2015	1438887484	26	0	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	23	3	26	0
Thu Aug 06 21:58:13 2015	1438887493	22	4	26	0
Thu Aug 06 21:58:20 2015	1438887500	24	2	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	26	0
Thu Aug 06 21:58:07 2015	1438887487	24	2	26	0
Thu Aug 06 21:58:22 2015	1438887502	25	1	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:05 2015	1438887485	26	1	26	0
Thu Aug 06 21:58:08 2015	1438887488	26	1	26	0
Thu Aug 06 21:58:06 2015	1438887486	22	4	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:19 2015	1438887499	26	0	26	0
Thu Aug 06 21:58:11 2015	1438887491	26	0	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	26	1	26	0
Thu Aug 06 21:58:05 2015	1438887485	26	0	26	0
Thu Aug 06 21:58:08 2015	1438887488	25	1	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	26	0
Thu Aug 06 21:58:18 2015	1438887498	24	2	26	0
Thu Aug 06 21:58:20 2015	1438887500	25	1	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:11 2015	1438887491	24	3	26	0
Thu Aug 06 21:58:18 2015	1438887498	26	0	26	0
Thu Aug 06 21:58:08 2015	1438887488	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:18 2015	1438887498	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:08 2015	1438887488	26	0	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	1	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	26	0
Thu Aug 06 21:58:09 2015	1438887489	24	3	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	1	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	25	1	26	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	26	0
Thu Aug 06 21:58:17 2015	1438887497	26	1	26	0
Thu Aug 06 21:58:12 2015	1438887492	26	0	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	26	0
Thu Aug 06 21:58:14 2015	1438887494	26	0	26	0
Thu Aug 06 21:58:20 2015	1438887500	25	1	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:05 2015	1438887485	24	3	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	1	26	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	26	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	26	0
Thu Aug 06 21:58:12 2015	1438887492	25	1	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	26	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	26	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	26	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	26	0
Thu Aug 06 21:58:12 2015	1438887492	26	0	26	0
Thu Aug 06 21:58:09 2015	1438887489	26	1	26	0
Thu Aug 06 21:58:08 2015	1438887488	26	0	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	21	5	27	0
Thu Aug 06 21:58:08 2015	1438887488	25	1	27	0
Thu Aug 06 21:58:21 2015	1438887501	26	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	27	0
Thu Aug 06 21:58:23 2015	1438887503	26	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	25	1	27	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	23	4	27	0
Thu Aug 06 21:58:13 2015	1438887493	24	2	27	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	23	4	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	25	2	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	23	3	27	0
Thu Aug 06 21:58:06 2015	1438887486	22	5	27	0
Thu Aug 06 21:58:07 2015	1438887487	26	1	27	0
Thu Aug 06 21:58:12 2015	1438887492	25	1	27	0
Thu Aug 06 21:58:06 2015	1438887486	26	1	27	0
Thu Aug 06 21:58:14 2015	1438887494	26	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	27	0	27	0
Thu Aug 06 21:58:08 2015	1438887488	25	2	27	0
Thu Aug 06 21:58:09 2015	1438887489	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	27	0	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	26	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	25	2	27	0
Thu Aug 06 21:58:20 2015	1438887500	26	1	27	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	27	0
Thu Aug 06 21:58:04 2015	1438887484	26	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	27	0
Thu Aug 06 21:58:08 2015	1438887488	26	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	26	1	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	26	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	25	2	27	0
Thu Aug 06 21:58:16 2015	1438887496	26	1	27	0
Thu Aug 06 21:58:19 2015	1438887499	18	9	27	0
Thu Aug 06 21:58:06 2015	1438887486	26	1	27	0
Thu Aug 06 21:58:18 2015	1438887498	21	5	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	26	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	25	2	27	0
Thu Aug 06 21:58:12 2015	1438887492	24	3	27	0
Thu Aug 06 21:58:16 2015	1438887496	26	0	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:15 2015	1438887495	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	27	0
Thu Aug 06 21:58:18 2015	1438887498	27	0	27	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:15 2015	1438887495	26	0	27	0
Thu Aug 06 21:58:19 2015	1438887499	27	0	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	26	0	27	0
Thu Aug 06 21:58:04 2015	1438887484	27	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	27	0
Thu Aug 06 21:58:14 2015	1438887494	26	0	27	0
Thu Aug 06 21:58:19 2015	1438887499	25	2	27	0
Thu Aug 06 21:58:07 2015	1438887487	26	0	27	0
Thu Aug 06 21:58:04 2015	1438887484	26	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	24	3	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:08 2015	1438887488	27	0	27	0
Thu Aug 06 21:58:21 2015	1438887501	26	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	25	2	27	0
Thu Aug 06 21:58:08 2015	1438887488	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:14 2015	1438887494	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:19 2015	1438887499	24	2	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:22 2015	1438887502	26	1	27	0
Thu Aug 06 21:58:21 2015	1438887501	26	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:14 2015	1438887494	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	24	2	27	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	27	0
Thu Aug 06 21:58:05 2015	1438887485	22	5	27	0
Thu Aug 06 21:58:21 2015	1438887501	26	1	27	0
Thu Aug 06 21:58:05 2015	1438887485	24	3	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:21 2015	1438887501	27	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	25	2	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	26	1	27	0
Thu Aug 06 21:58:15 2015	1438887495	26	1	27	0
Thu Aug 06 21:58:22 2015	1438887502	27	0	27	0
Thu Aug 06 21:58:13 2015	1438887493	26	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	23	4	27	0
Thu Aug 06 21:58:23 2015	1438887503	26	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:22 2015	1438887502	27	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	27	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:19 2015	1438887499	23	4	27	0
Thu Aug 06 21:58:08 2015	1438887488	26	1	27	0
Thu Aug 06 21:58:15 2015	1438887495	26	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	26	2	27	0
Thu Aug 06 21:58:05 2015	1438887485	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:09 2015	1438887489	24	3	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	22	5	27	0
Thu Aug 06 21:58:15 2015	1438887495	27	1	27	0
Thu Aug 06 21:58:04 2015	1438887484	27	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	24	3	27	0
Thu Aug 06 21:58:10 2015	1438887490	27	0	27	0
Thu Aug 06 21:58:10 2015	1438887490	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:08 2015	1438887488	21	7	27	0
Thu Aug 06 21:58:23 2015	1438887503	27	0	27	0
Thu Aug 06 21:58:05 2015	1438887485	25	2	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:14 2015	1438887494	27	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:04 2015	1438887484	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	24	3	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	27	0
Thu Aug 06 21:58:08 2015	1438887488	21	6	27	0
Thu Aug 06 21:58:22 2015	1438887502	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:05 2015	1438887485	27	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	24	3	27	0
Thu Aug 06 21:58:12 2015	1438887492	27	1	27	0
Thu Aug 06 21:58:05 2015	1438887485	24	3	27	0
Thu Aug 06 21:58:15 2015	1438887495	27	1	27	0
Thu Aug 06 21:58:23 2015	1438887503	27	1	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	27	1	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	25	2	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	25	2	27	0
Thu Aug 06 21:58:10 2015	1438887490	27	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:23 2015	1438887503	27	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	25	3	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	27	0
Thu Aug 06 21:58:21 2015	1438887501	27	0	27	0
Thu Aug 06 21:58:21 2015	1438887501	27	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	26	1	27	0
Thu Aug 06 21:58:18 2015	1438887498	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:19 2015	1438887499	27	0	27	0
Thu Aug 06 21:58:08 2015	1438887488	21	6	27	0
Thu Aug 06 21:58:14 2015	1438887494	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:13 2015	1438887493	26	2	27	0
Thu Aug 06 21:58:15 2015	1438887495	27	1	27	0
Thu Aug 06 21:58:16 2015	1438887496	26	1	27	0
Thu Aug 06 21:58:22 2015	1438887502	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	23	5	27	0
Thu Aug 06 21:58:22 2015	1438887502	27	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	1	27	0
Thu Aug 06 21:58:15 2015	1438887495	27	1	27	0
Thu Aug 06 21:58:07 2015	1438887487	25	2	27	0
Thu Aug 06 21:58:06 2015	1438887486	24	3	27	0
Thu Aug 06 21:58:09 2015	1438887489	27	1	27	0
Thu Aug 06 21:58:06 2015	1438887486	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	27	0
Thu Aug 06 21:58:09 2015	1438887489	26	1	27	0
Thu Aug 06 21:58:09 2015	1438887489	26	1	27	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	1	27	0
Thu Aug 06 21:58:22 2015	1438887502	27	0	27	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	27	0
Thu Aug 06 21:58:22 2015	1438887502	27	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	27	1	27	0
Thu Aug 06 21:58:10 2015	1438887490	27	0	27	0
Thu Aug 06 21:58:13 2015	1438887493	24	3	27	0
Thu Aug 06 21:58:12 2015	1438887492	27	0	27	0
Thu Aug 06 21:58:07 2015	1438887487	20	7	27	0
Thu Aug 06 21:58:21 2015	1438887501	27	1	27	0
Thu Aug 06 21:58:23 2015	1438887503	27	1	27	0
Thu Aug 06 21:58:11 2015	1438887491	24	4	27	0
Thu Aug 06 21:58:05 2015	1438887485	25	2	27	0
Thu Aug 06 21:58:14 2015	1438887494	27	0	27	0
Thu Aug 06 21:58:08 2015	1438887488	27	0	27	0
Thu Aug 06 21:58:06 2015	1438887486	25	2	28	0
Thu Aug 06 21:58:07 2015	1438887487	27	0	28	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	28	0
Thu Aug 06 21:58:09 2015	1438887489	27	0	28	0
Thu Aug 06 21:58:06 2015	1438887486	27	1	28	0
Thu Aug 06 21:58:07 2015	1438887487	26	1	28	0
Thu Aug 06 21:58:17 2015	1438887497	27	1	28	0
Thu Aug 06 21:58:10 2015	1438887490	27	1	28	0
Thu Aug 06 21:58:12 2015	1438887492	27	1	28	0
Thu Aug 06 21:58:06 2015	1438887486	25	3	28	0
Thu Aug 06 21:58:12 2015	1438887492	27	0	28	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	28	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	28	0
Thu Aug 06 21:58:16 2015	1438887496	28	0	28	0
Thu Aug 06 21:58:20 2015	1438887500	27	0	28	0
Thu Aug 06 21:58:12 2015	1438887492	26	1	28	0
Thu Aug 06 21:58:15 2015	1438887495	27	0	28	0
Thu Aug 06 21:58:05 2015	1438887485	27	0	28	0
Thu Aug 06 21:58:20 2015	1438887500	27	1	28	0
Thu Aug 06 21:58:17 2015	1438887497	27	0	28	0
Thu Aug 06 21:58:12 2015	1438887492	28	0	28	0
Thu Aug 06 21:58:16 2015	1438887496	27	0	28	0
Thu Aug 06 21:58:20 2015	1438887500	28	0	28	0
